Place,Course ID,Place ID
"Summertree Golf Course, Calhoun, GA",3204,ChIJlTeSDjH8X4gRKwDjvzV0218
"BridgeMill Athletic Club, Canton, GA",3205,ChIJs8Nh4-po9YgR_CSByMCFnas
"Canton Golf Club, Canton, GA",3206,ChIJgdBVTXNl9YgRLIUCHC1lCWY
"Fairways of Canton Golf Club, Canton, GA",3207,ChIJe3EUoCZk9YgRJT0mu3zlVDQ
"Woodmont Golf & Country Club, Canton, GA",3208,ChIJ-aLUmSd69YgRLx048TwLwFg
"Oak Mountain Championship Golf Course, Carrollton, GA",3209,ChIJhdd-BYIui4gRYJuLBfiqWRI
"Sunset Hills Country Club, Carrollton, GA",3210,ChIJZ84lSIIvi4gRxvGCMfKEkEI
"Cartersville Country Club, Cartersville, GA",3211,ChIJiwQC-xFP9YgR47dqDwrY8Pk
"Green Valley Greens Golf Course, Cartersville, GA",3212,ChIJvyQ0g9xR9YgRq5wOHbO18Wo
"Woodland Hills Golf Club, Cartersville, GA",3213,ChIJt5h8bAtJ9YgRnUVic-AuP2s
"Cedar Valley Golf Club, Cedartown, GA",3214,ChIJvcgbx_LBiogRUh7QJ1nhdRw
"Cherokee Golf & Country Club, Cedartown, GA",3215,ChIJKzSfmhPAiogRHj6rd5w4YYw
"Meadow Lakes Golf Club, Cedartown, GA",3216,ChIJGcd0tnG_iogRPD6l0iI8sKI
"Indian Trace Golf Course, Chatsworth, GA",3217,ChIJQRr9WkTcX4gRw_S3-ZQ1JB0
"Spring Lakes Golf Club, Chatsworth, GA",3218,ChIJyagOrobnX4gR0f4Du1l_uQk
"High Point Golf Course, Chickamauga, GA",3219,ChIJJzpN9wNEYIgRkwqmLZk6nXc
"Apple Mountain Resort, Clarkesville, GA",3220,ChIJw0_nKga3WIgR-DpTwc9WCi0
"Orchard Golf & Country Club, Clarkesville, GA",3221,ChIJp9NceTvIWIgRLYteFCdEeoM
"Evan's Heights Golf Club, Claxton, GA",3222,ChIJnayukDdg-ogRn_tLnQU7-Qg
"Kingwood Golf Club & Resort, Clayton, GA",3223,ChIJLea1Us3EWIgRP3IIg9UKHKQ
"Rabun County Golf Club, Clayton, GA",3224,ChIJW0Ag5P3PWIgR2kjI8OTzXBM
"Waterfall Golf Club, Clayton, GA",3225,ChIJC68POYTSWIgRSjyp8zMP18A
"Mossy Creek Golf Club, Cleveland, GA",3226,ChIJQzZCoxZQX4gR217WpKNVS_A
"Ohoopee Match Club, Cobbtown, GA",3227,ChIJ0QMFB4l4-ogRsqKlMtmKAvs
"Blue/White at Woods Golf Course, The, Cochran, GA",3228,ChIJ-8p5jPlx8YgRF5XPsuKMjpI
"Red/Blue at Woods Golf Course, The, Cochran, GA",3229,ChIJ-8p5jPlx8YgRF5XPsuKMjpI
"Red/White at Woods Golf Course, The, Cochran, GA",3230,ChIJ-8p5jPlx8YgRF5XPsuKMjpI
"Uchee Trail Country Club, Cochran, GA",3231,ChIJy9d5cTVs8YgRbxdhK8Jh90Q
"Nob North Golf Course, Cohutta, GA",3232,ChIJlSBI4eh3YIgRz4GWS2xSN2g
"Beaver Dam Farms, Colbert, GA",3233,ChIJd1szHtw-9ogRHohAytR70Uo
"College Park Municipal Golf Course, College Park, GA",3234,ChIJ72wqcJTi9IgRcjgxLWQ8-Ow
"Crooked Oak Golf Club, Colquitt, GA",3235,ChIJ056w0slG7YgRJY2YaQb7RFw
"Country Club of Columbus, Columbus, GA",3236,ChIJLXvpZ93MjIgRyQFkMY-TrAk
"Godwin Creek Golf Course, Columbus, GA",3237,ChIJ344i013MjIgRgIOOCfV5Qs4
"Green Island Country Club, Columbus, GA",3238,ChIJbWbONPLLjIgR8QhZVnLZPtc
"Maple Ridge Golf Club, Columbus, GA",3239,ChIJgaq5eOg084gRSCIbKq6jr2I
"Oxbow Creek Golf Course, Columbus, GA",3240,ChIJLypQit7SjIgRNLjNdaW8PjI
"Deer Trail Country Club, Commerce, GA",3241,ChIJC9FEzaUF9ogR0IVyhW24si0
"Double Oaks Golf Club, Commerce, GA",3242,ChIJg0DtSe8a9ogRzRd9nedSkkI
"Cherokee Run Golf Club, Conyers, GA",3243,ChIJwbDbdG-19YgRyUx1NGD7lsU
"Highland Golf Club, Conyers, GA",3244,ChIJzaNg6XJM9IgR-HkjjQD3jA4
"Honey Creek Golf & Country Club, Conyers, GA",3245,ChIJzaNg6XJM9IgR-HkjjQD3jA4
"Georgia Veterans Memorial Golf Course at Lake Blackshear Resort & Golf Club, Cordele, GA",3246,ChIJM8Ko-MEk8ogR5Lsi2TYlNCk
"Pine Hills Country Club, Cordele, GA",3247,ChIJxa6E-WEj8ogRfBghUFR1G90
"Ashton Hills Golf Club, Covington, GA",3248,ChIJZdbRQAk09IgR9IU2dIoNuWQ
"The Oaks Course, Covington, GA",3249,ChIJXe33Y7419IgRJS6U2mCRmN4
"Windy Hills Golf Course, Covington, GA",3250,ChIJZdbRQAk09IgR9IU2dIoNuWQ
"Country Land Golf Course, Cumming, GA",3251,ChIJw0xRd2WJ9YgROq5IN9KqPLM
"Hampton Golf Village, Cumming, GA",3252,ChIJoQJ1s-GI9YgRQmSAEz--JyA
"Polo Golf & Country Club, Cumming, GA",3253,ChIJaTIZJsec9YgROv3OrJi7laM
"Windermere Golf Club, Cumming, GA",3254,ChIJbZ4yAl2a9YgR_5LPziWoPMU
"Randolph Country Club, Cuthbert, GA",3255,ChIJQQMV-cew8ogRQ5YjKdm7hWo
"Hamilton Mill Golf Course, Dacula, GA",3256,ChIJqRZxbD7r9YgRIg3PFEobKbk
"The Trophy Club of Apalachee, Dacula, GA",3257,ChIJkzyZ9ZXq9YgRvd565ITL2cE
"Achasta Golf Club, Dahlonega, GA",3258,ChIJWRDr2atnX4gRyND55lyBGCE
"Dalton Golf & Country Club, Dalton, GA",3259,ChIJ5UncgXZ1YIgRguYrU7RWDvw
"Dawson Country Club, Dawson, GA",3260,ChIJmb0kre2R8ogR1B3zwK9ALkI
"Chestatee Golf Club, Dawsonville, GA",3261,ChIJL15o3KZhX4gRGYpaC31CdqQ
"Crystal Falls Golf Club, Dawsonville, GA",3262,ChIJuU4vPXGA9YgRmlqtjDk-7vg
"Piedmont Golf Club, Demorest, GA",3263,ChIJwcPPoMezWIgRIY9qZ3E1B-k
"Green Acres Golf & Recreation, Dexter, GA",3264,ChIJB3nPSzQa8YgRIZuyrVZFvro
"Donalsonville Country Club, Donalsonville, GA",3265,ChIJzd-eF5It7YgRbWRe5qkNXX8
"Beaver Kreek Golf Club, Douglas, GA",3266,ChIJj__OwpIu8IgRXVSeiqcjSVs
"Community Golf Course, Douglas, GA",3267,ChIJKThQggMs8IgRIFrPN_zz_fE
"Douglas Golf & Country Club, Douglas, GA",3268,ChIJKThQggMs8IgRIFrPN_zz_fE
"Hinson Hills Golf Center, Douglas, GA",3269,ChIJKThQggMs8IgRIFrPN_zz_fE
"Chapel Hills Golf Course, Douglasville, GA",3270,ChIJqVtq1Acn9YgRRXG6VriYEp0
"West Pines Golf Club, Douglasville, GA",3271,ChIJwQx0bjUm9YgRFV1mkRjQdpU
"Dublin Country Club, Dublin, GA",3272,ChIJE9vYvU_f8IgRJP9ZkOhuIwQ
"Riverview Park Golf Course, Dublin, GA",3273,ChIJQ6GcXAfg8IgRXoppbzaSpGI
"Berkeley Hills Country Club, Duluth, GA",3274,ChIJBZ3IAuqj9YgRlAAcEehwd2s
"Peachtree Golf Center, Duluth, GA",3275,ChIJHwsQao-Y9YgRNAvt5SoKtj4
"St. Ives Country Club, Duluth, GA",3276,ChIJy_I8aLKY9YgRRDfHZlC2K6I
"St. Marlo Country Club, Duluth, GA",3277,ChIJb_YUWK-Z9YgRsaX9vYFhc9s
"Standard Club, The, Duluth, GA",3278,ChIJZwXKOMiY9YgR-h47nTVTYI4
"The Hooch Golf Club, Duluth, GA",3279,ChIJ-1Z5QoiY9YgROuXPPC0DctI
"TPC Sugarloaf - Pines Course, Duluth, GA",3280,ChIJa8JEdK-i9YgRWjEs-4H9kRQ
"TPC Sugarloaf - Stables/Meadows Course, Duluth, GA",3281,ChIJa8JEdK-i9YgRWjEs-4H9kRQ
"Dunwoody Country Club, Dunwoody, GA",3282,ChIJMxckeFIK9YgRVtdOBwgFDzY
"Dodge County Golf Club, Eastman, GA",3283,ChIJ1aEDN0wK8YgRyXAp-mtmXEY
"Golf Club at Cuscowilla, Eatonton, GA",3284,ChIJn2iB3LiS9ogRX0vXAZd1Ox4
"Reynolds Lake Oconee - Great Waters, Eatonton, GA",3285,ChIJAbX-XiHt9ogR8KVFKvn1AJQ
"Uncle Remus Golf Course, Eatonton, GA",3286,ChIJI5Oc1gWX9ogRFs8AMzMMaDw
"Arrowhead Pointe At Lake Richard B. Russell, Elberton, GA",3287,ChIJC79GsojQ94gR_q7bOeXJ2w8
"Elberton Country Club, Elberton, GA",3288,ChIJBz0Enq7N94gRWcwE4kn2puI
"Panola Mountain Golf Club - 10-hole Course, Ellenwood, GA",3289,ChIJX6HpqV9T9IgRQH9jepLc5e8
"Panola Mountain Golf Club - 18-hole Course, Ellenwood, GA",3290,ChIJX6HpqV9T9IgRQH9jepLc5e8
"White Path Golf Club, Ellijay, GA",3291,ChIJxfwwgDS9X4gR2RvTD7gaJb8
"Bartram Trail Golf Club, Evans, GA",3292,ChIJA7bfDdh_94gRvNehBh5idX0
"Champions Retreat Golf Club - Nicklaus Bluff Nine, Evans, GA",3293,ChIJ-7HAk6gr-IgRJEuQ_VJA4k4
"Champions Retreat Golf Club - Palmer Island Nine, Evans, GA",3294,ChIJ-7HAk6gr-IgRJEuQ_VJA4k4
"Champions Retreat Golf Club - Player Creek Nine, Evans, GA",3295,ChIJ-7HAk6gr-IgRJEuQ_VJA4k4
"Durham Lakes Country Club, Fairburn, GA",3296,ChIJLW-SNGDn9IgRlxQLRrDJEkI
"Fargo Recreation Golf Course, Fargo, GA",3297,ChIJYWXSdwKg74gRsCrJr4zgdys
"Whitewater Creek Country Club, Fayetteville, GA",3298,ChIJyZR-O2zs9IgRfrgW4yIhEnQ
"Turkey Creek Golf Course, Fitzgerald, GA",3299,ChIJbRXfGPfn8YgRs9ITYxRkcjI
"Royal Lakes Golf & Country Club, Flowery Branch, GA",3300,ChIJeaeVByLy9YgRSCA6OeWmXPs
"Folkston Golf Club, Folkston, GA",3301,ChIJ35VWit1v5YgRTuHNxx9VJtg
"Forsyth Golf Club, Forsyth, GA",3302,ChIJh7Itcmlz9IgR0r4j83C1e40
"The Club at River Forest, Forsyth, GA",3303,ChIJNzmUI5Oe9YgR96XSYuDCMH8
"Fort Benning Golf Course - Bradley Nine, Fort Benning, GA",3304,ChIJecvEGEHTjIgRtQs5UL1a0Zw
"Fort Benning Golf Course - Marshall Nine, Fort Benning, GA",3305,ChIJecvEGEHTjIgRtQs5UL1a0Zw
"Fort Benning Golf Course - Patton Nine, Fort Benning, GA",3306,ChIJecvEGEHTjIgRtQs5UL1a0Zw
"Meadow Links Golf Course at George T. Bagby, Fort Gaines, GA",3307,ChIJNYzUnQtRjYgR1ogM3ABzmTU
"Gordon Lakes Golf Course - Island View Nine, Fort Gordon, GA",3308,ChIJ-zhefkTX-YgRtq4Ya9-g6t0
"Gordon Lakes Golf Course - Lake View Nine, Fort Gordon, GA",3309,ChIJ-zhefkTX-YgRtq4Ya9-g6t0
"Gordon Lakes Golf Course - Pine View Nine, Fort Gordon, GA",3310,ChIJ-zhefkTX-YgRtq4Ya9-g6t0
"Battlefield Golf Club, Ringgold, GA",3311,ChIJcauzVvFoYIgR2iC_NwXFPWQ
"Taylor's Creek Golf Course, Fort Stewart, GA",3312,ChIJX28sBr7k-ogROSFEhtqQ1Y0
"Pine Needles Country Club, Fort Valley, GA",3313,ChIJw-P_Exfq84gRZRGauhmKDMI
"Chattahoochee Golf Club, Gainesville, GA",3314,ChIJFaOOjvT19YgRGLrtK56g0VI
"Chicopee Woods Golf Course - Mill Nine, Gainesville, GA",3315,ChIJZd9_Tt7z9YgRPDrSbyCv33k
"Chicopee Woods Golf Course - School Nine, Gainesville, GA",3316,ChIJZd9_Tt7z9YgRPDrSbyCv33k
"Chicopee Woods Golf Course - Village Nine, Gainesville, GA",3317,ChIJZd9_Tt7z9YgRPDrSbyCv33k
"Beaver Lake Golf & Country Club, Gay, GA",3318,ChIJG1L9ty6Y9IgRHmJkdEC3rDY
"Lake Jonesco Golf Course, Gray, GA",3319,ChIJq5ZPYPau9ogRdvccwW0PO0k
"Harbor Club on Lake Oconee, Greensboro, GA",3320,ChIJa8HTBwbz9ogRGH4r7ifKVlQ
"Reynolds Lake Oconee - The Creek Club, Greensboro, GA",3321,ChIJEf8dI7Dz9ogR9T1Mn0vvs_c
"Reynolds Lake Oconee - The Landing, Greensboro, GA",3322,ChIJwydt0tPy9ogRIl_QTpxbvio
"Reynolds Lake Oconee - The National - Bluff/Cove, Greensboro, GA",3323,ChIJscN5mILt9ogRDBMw6-LR-HE
"Reynolds Lake Oconee - The National - Cove/Ridge, Greensboro, GA",3324,ChIJscN5mILt9ogRDBMw6-LR-HE
"Reynolds Lake Oconee - The National - Ridge/Bluff, Greensboro, GA",3325,ChIJscN5mILt9ogRDBMw6-LR-HE
"Reynolds Lake Oconee - The Oconee, Greensboro, GA",3326,ChIJwydt0tPy9ogRIl_QTpxbvio
"Reynolds Lake Oconee - The Preserve Course, Greensboro, GA",3327,ChIJj9pEeWTt9ogRriXkpE3PG84
"Cabin Creek Golf Club, Griffin, GA",3328,ChIJH83H5Fhg9IgRSeSttFL4n_U
"Cannongate Golf At Sun City Peachtree, Griffin, GA",3329,ChIJkd8wW2Ng9IgRBAYUjzxGSCI
"Club at Shoal Creek, Griffin, GA",3330,ChIJ5yo8362L9IgR4OzDAznx0Tg
"Griffin City Golf Course, Griffin, GA",3331,ChIJRSi4_N9h9IgROUwwnPcBi8A
"Morgan Dairy Golf Club, Griffin, GA",3332,ChIJwXBID49k9IgRGj7hp5GjSOE
"Crystal Lake Golf & Country Club, Hampton, GA",3333,ChIJO3ZdjGlY9IgRWxGjF19bwaU
"Cateechee, Hartwell, GA",3334,ChIJU45weQyAWIgR-fLlSI12c1Q
"Hartwell Golf Club, Hartwell, GA",3335,ChIJS7jd-smBWIgRz5NQCmVqx38
"Southern Hills Golf Club, Hawkinsville, GA",3336,ChIJGerW5X588YgRl3ANY3m3ajI
"Twisted Pine Golf Course, Hazlehurst, GA",3337,ChIJT5Liuz5C8IgRu2eoPmUlfKQ
"Innsbruck Golf Club, Helen, GA",3338,ChIJCzZ1RC42X4gRUSj1ZX4bp78
"Cherokee Rose Country Club, Hinesville, GA",3339,ChIJnYHiFlPh-ogRCYUdeYXs1TA
"Creekside Golf & Country Club, Hiram, GA",3340,ChIJi2ixwk0u9YgRSHXlfAjXbS8
"Hogansville Golf Club, Hogansville, GA",3341,ChIJv0a2mOSy9IgRKdITtg_AC4o
"Chimney Oaks Golf Club, Homer, GA",3342,ChIJw4CvAAcC9ogROgP1i64Sq98
"Reunion Country Club, Hoschton, GA",3343,ChIJx7wAKTzs9YgRLPe5QqZGRZ0
"Holiday Hills Golf Course, Ivey, GA",3344,ChIJj3wfTN-19ogRLArr2mQaUxE
"Hickory Hill Golf Course - Creekside/Roadside, Jackson, GA",3345,ChIJi2Yqb21A9IgRXOB18BXnR4g
"Hickory Hill Golf Course - Fieldside/Creekside, Jackson, GA",3346,ChIJi2Yqb21A9IgRXOB18BXnR4g
"Hickory Hill Golf Course - Roadside/Fieldside, Jackson, GA",3347,ChIJi2Yqb21A9IgRXOB18BXnR4g
"Green Valley Golf Course, Jakin, GA",3348,N/A
"Arrowhead Country Club, Jasper, GA",3349,ChIJXz0yT2qGX4gRrez1igGXs74
"Bent Tree Country Club, Jasper, GA",3350,ChIJWdt-anOEX4gRgNsb2bcOWCs
"Traditions of Braselton Golf Club, Jefferson, GA",3351,ChIJ0UfZ1RXk9YgR1Y0lw4nVbec
"Jekyll Island Golf Club - Great Dunes Course, Jekyll Island, GA",3352,ChIJ-9V8QQTc5IgRroOaoBhPmLc
"Jekyll Island Golf Club - Indian Mound Course, Jekyll Island, GA",3353,ChIJY_D-yw7c5IgRAXIlJoOnkH0
"Jekyll Island Golf Club - Oleander Course, Jekyll Island, GA",3354,ChIJY_D-yw7c5IgRAXIlJoOnkH0
"Jekyll Island Golf Club - Pine Lakes Course, Jekyll Island, GA",3355,ChIJY_D-yw7c5IgRAXIlJoOnkH0
"Pine Forest Country Club, Jesup, GA",3356,ChIJN01r5VbH-ogRticmPTPVFP0
"Atlanta Athletic Club - Highlands Course, Johns Creek, GA",3357,ChIJo3kbv_Ch9YgR1grZ_Cz54rs
"Atlanta Athletic Club - Par 3 Course, Johns Creek, GA",3358,ChIJo3kbv_Ch9YgR1grZ_Cz54rs
"Atlanta Athletic Club - Riverside Course, Johns Creek, GA",3359,ChIJo3kbv_Ch9YgR1grZ_Cz54rs
"Lake Spivey Golf Club, Jonesboro, GA",3360,ChIJwSAbc2D49IgRI-sX8yFrdsU
"Marietta Country Club - Lake View Nine, Kennesaw, GA",3361,ChIJX2I1Lzo-9YgRPCLrR2Qv0ZI
"Marietta Country Club - Mountain View Nine, Kennesaw, GA",3362,ChIJX2I1Lzo-9YgRPCLrR2Qv0ZI
"Marietta Country Club - Overlook Nine, Kennesaw, GA",3363,ChIJr08wzzQ-9YgRxSc1VVx7LKM
"Pinetree Country Club, Kennesaw, GA",3364,ChIJYei-tLNq9YgRFoKXIXew3Ag
"Applewood Golf Course, Keysville, GA",3365,ChIJORtE6Hbd-YgRBHeHU-3Jrn8
"Trident Lakes Golf Club, Naval Submarine Base, GA",3366,ChIJ4S1WxiMd5YgRQ3IK4kCRScE
"Laurel Island Links, Kingsland, GA",3367,ChIJa_8_PVAb5YgR36ze9zYo5rM
"Lafayette Municipal Golf Course, Lafayette, GA",3368,ChIJx9aPzE87YIgRZXhKzkHr_0g
"Highland Country Club, LaGrange, GA",3369,ChIJFSIT39NWi4gRJPojq9I8y4k
"The Fields Golf Club, Lagrange, GA",3370,ChIJIX8WEt2qjIgRegK70i5Ijww
"The First Tee of Troup County, LaGrange, GA",3371,ChIJxw_oIkdUi4gRD2DPYzh-wD8
"Francis Lake Golf Club, Lake Park, GA",3372,ChIJ3x-f-6X17ogRdlfiZuUmAZU
"Collins Hill Golf Club, Lawrenceville, GA",3373,ChIJdWTrGe6V9YgRwgCMMSLlczc
"Northwood Country Club, Lawrenceville, GA",3374,ChIJdYHU70mj9YgRAbjm51hzhvk
"Rocky Branch Golf Club, Lincolnton, GA",3375,ChIJaf5LaHSP94gR7Z17mMiwH5M
"Bekaert Employees Athletic Association, Lindale, GA",3376,N/A
"Mystery Valley Golf Club, Lithonia, GA",3377,ChIJW4auRmSu9YgReeHhj_Gp7B4
"Eagle's Brooke Golf and Country Club, Locust Grove, GA",3378,ChIJJ1qRtH9c9IgRdtvAdbvkj40
"Heron Bay Golf & Country Club, Locust Grove, GA",3379,ChIJQ7HMn9Zd9IgRF0hOQo2WBD4
"Cedar Lake Golf Club, Loganville, GA",3380,ChIJ3XPp48XJ9YgRVThQkcGwp5Q
"Lookout Mountain Golf Club, Lookout Mountain, GA",3381,ChIJ9XcT4ptcYIgRK4bk_0yBwVc
"Ogeechee Valley Country Club, Louisville, GA",3382,ChIJT4l5iPdP94gRHinK-z9brVM
"Atlanta Country Club, Marietta, GA",3383,ChIJ4yUYIAoO9YgRqJR2DgNzNs4
"Cherokee/Seminole at Indian Hills Country Club, Marietta, GA",3384,ChIJE7lQ9nMS9YgRyypvNSwECkY
"Choctaw/Cherokee at Indian Hills Country Club, Marietta, GA",3385,ChIJE7lQ9nMS9YgRyypvNSwECkY
"City Club Marietta, Marietta, GA",3386,ChIJV3YSh4EW9YgRuTqhSprdAi8
"Seminole/Choctaw at Indian Hills Country Club, Marietta, GA",3387,ChIJE7lQ9nMS9YgRyypvNSwECkY
"Green-Way Golf Course, Maysville, GA",3388,ChIJ74jYdAkB9ogRdC8Z-4YgCIw
"Cotton Fields Golf Club, The, McDonough, GA",3389,ChIJw-baCrlb9IgRi9c3bGsBL_s
"Georgia National Golf Club, McDonough, GA",3390,ChIJoayJUhVF9IgRZAuS7AC2tA8
"Little Ocmulgee At Wallace Adams Course, McRae, GA",3391,ChIJbUTOosFU8IgRYKutv77qydQ
"Willow Lake Golf Club, Metter, GA",3392,ChIJQ5Ohq1ty-ogR8qS_j8Z2cCc
"East at Bull Creek Golf Course, Midland, GA",3393,ChIJZRZkqZY284gRHJf00AS67to
"West at Bull Creek Golf Course, Midland, GA",3394,ChIJZRZkqZY284gRHJf00AS67to
"Little Fishing Creek Golf Course, Milledgeville, GA",3395,ChIJp7g0Dd3H9ogRBwSBpm6rI7M
"The Club at Lake Sinclair, Milledgeville, GA",3396,ChIJ97EfvhbH9ogRPsP0zCfDLnQ
"Magnolia Country Club, Millen, GA",3397,ChIJ1aDCAkIc-ogRxBEIx6WcaFA
"Old Toccoa Farm, Mineral Bluff, GA",3398,ChIJSYcEg5WoX4gRReP81J8wZCc
"Bear Creek Golf Club, Monroe, GA",3399,ChIJ71alLrHP9YgRs801UJ1Fu4g
"Monroe Golf & Country Club, Monroe, GA",3400,ChIJxfhHxazR9YgRhD87cvSaBz0
"Providence Club, Monroe, GA",3401,ChIJZ6jnwmTF9YgRztXY3Y-uK1U
"McKenzie Memorial Golf Course, Montezuma, GA",3402,ChIJf1qtVp-284gRfHTOsp3k72g
"Hunter Pope Country Club, Monticello, GA",3403,ChIJ6WnZKRQh9IgRwOkeAV35rso
"Turtle Cove Property Owners Association Inc, Monticello, GA",3404,ChIJm_hlDAQ89IgR7qLBCSIKLEo
"Moody Quiet Pines Golf Course, Moody AFB, GA",3405,ChIJYbtcPDJC7ogRGsM3ZsPGmW8
"Rogers Gardens Golf Course, Moultrie, GA",3406,N/A
"Sunset Country Club, Moultrie, GA",3407,ChIJEbXylkDo7YgRNzqdjZICr80
"Coweta Club at Arbor Springs Plantation, Newnan, GA",3408,ChIJU8u-XYbE9IgRY-8-Wwyml7I
"Newnan Country Club, Newnan, GA",3409,ChIJ_Tay1KzI9IgRsboBRtuLTvg
"Old at Canongate on White Oak, Newnan, GA",3410,ChIJMzDK7evG9IgRwccdHeLww60
"Seminole at Canongate on White Oak, Newnan, GA",3411,ChIJMzDK7evG9IgRwccdHeLww60
"SummerGrove Golf Club, Newnan, GA",3412,ChIJJ1PySKrH9IgROy3ZrGy31WE
"Ocilla Country Club, Ocilla, GA",3413,ChIJbRXfGPfn8YgRs9ITYxRkcjI
"Braelinn Golf Club, Peachtree City, GA",3414,ChIJBV6SFp_r9IgRYIbt0JN1bgk
"Grave Yard/Homestead at Flat Creek Golf Club, Peachtree City, GA",3415,ChIJqW9yZ4jp9IgRUsnrjlnzcBs
"Homestead/Old Mill at Flat Creek Golf Club, Peachtree City, GA",3416,ChIJqW9yZ4jp9IgRUsnrjlnzcBs
"Old Mill/Graveyard at Flat Creek Golf Club, Peachtree City, GA",3417,ChIJqW9yZ4jp9IgRUsnrjlnzcBs
"Planterra Ridge Golf Club, Peachtree City, GA",3418,ChIJX3YSEl7q9IgR62ePx4ra5Uo
"Pinecrest Country Club, Pelham, GA",3419,ChIJL9WnfGCY7YgRntRACRgNYkE
"Cherokee Pines Golf and Fitness Club, Perry, GA",3420,ChIJnweu64Db84gRXMkgQiH_53Y
"Houston Lake Country Club, Perry, GA",3421,ChIJ206bGJDe84gROjcSdm2a_mI
"Houston Springs Resort and Golf Course, Perry, GA",3422,ChIJ81BZaarE84gR_v7_QXR42fE
"Lake View at Callaway Gardens Resort, Pine Mountain, GA",3423,ChIJAQAAAEBT84gRIJMFdbGSHQk
"Mountain View at Callaway Gardens Resort, Pine Mountain, GA",3424,ChIJAQAAAEBT84gRIJMFdbGSHQk
"Savannah Quarters Country Club, Pooler, GA",3425,ChIJi4d3_S6n-4gRvfdO7HK-jg4
"Quitman Country Club, Quitman, GA",3426,ChIJhUmtMKV_7ogRzz067UtvWag
"Brazell's Creek Golf Course, Reidsville, GA",3427,ChIJS1X0cseA-ogRd6q3P-EhsSA
"Reynold's Golf Course, Reynolds, GA",3428,ChIJay7GCFm984gRJrO3PyrS_6I
"Sterling Links, Richmond Hill, GA",3429,ChIJYSy5HVIO-4gR9DGg23W2KOA
"The Ford Plantation, Richmond Hill, GA",3430,ChIJpYyS3AIP-4gRZVC6Otv2rvc
"Lost Plantation Golf Club, Rincon, GA",3431,ChIJESaECmy8-4gRn1a08nZagdo
"Windstone Golf & Country Club, Ringgold, GA",3432,ChIJrSH0Uy9lYIgR7E3ynzGLVcw
"Bent Hickory Golf Course & Country Club, Rising Fawn, GA",3433,N/A
"McLemore Club - Highlands Course, Rising Fawn, GA",3434,ChIJhbUk3oQ3YIgRTWvI6d4VcvM
"McLemore Club - The Cairn Short Course, Rising Fawn, GA",3435,ChIJhbUk3oQ3YIgRTWvI6d4VcvM
"Pine Oaks Golf Club, Robins AFB, GA",3436,ChIJU2i0omRf8YgRgvhmFXXohbI
"Prospect Valley Golf Club, Rockmart, GA",3437,ChIJ7VHwmUnIiogRFhOkGVQyJOI
"Farm Golf Club, The, Rocky Face, GA",3438,ChIJD9edzLIMYIgRKQsRP_TpLI0
"Callier Springs Country Club, Rome, GA",3439,ChIJl4EMWNS6iogRVaj_zvD5ul0
"Coosa Country Club, Rome, GA",3440,ChIJ1S1KRPCliogRT-JiW3QKqYc
"Horseleg Plantation Country Club, Rome, GA",3441,ChIJm2u0Xca8iogRBPPuxfTRZeE
"Kraftsmen's Club, Rome, GA",3442,ChIJu7A32cOZiogRcLZvyMRqvq8
"Stonebridge Golf Club, Rome, GA",3443,ChIJqc5G8K6miogRgqHCl7pq3tA
"Ansley Golf Club - Settindown Creek Course, Roswell, GA",3444,ChIJs-35YBFy9YgR8cQ7VnWaBu0
"Brookfield Country Club, Roswell, GA",3445,ChIJp0rjvqxz9YgRLsmNfTajORw
"Country Club of Roswell, Roswell, GA",3446,ChIJF6F6I0519YgRCQ-DxI8dWlE
"Horseshoe Bend Country Club, Roswell, GA",3447,ChIJDzM5GvQK9YgR7OYwTG_-hVM
"Highland Walk at Victoria Bryant, Royston, GA",3448,ChIJ1yyoB1In9ogR4TSGgiRwiSU
"The Creek At Hard Labor State Park, Rutledge, GA",3449,ChIJKUiQG2HV9YgRTwNtM8cuq4Q
"The Club at Osprey Cove, Saint Marys, GA",3450,ChIJbRXF6G8E5YgR4H6hj3Zt1Jw
"Frederica Golf Club, Saint Simons Island, GA",3451,ChIJv8OU2zrS5IgRwSxy3EtCZHg
"Plantation at Sea Island Golf Club, St Simons Island, GA",3452,ChIJ70xDGHba5IgRzg3CwFUmKkM
"Retreat at Sea Island Golf Club, St Simons Island, GA",3453,ChIJ70xDGHba5IgRzg3CwFUmKkM
"Sea Palms Golf & Tennis Resort, St Simons Island, GA",3454,ChIJQU1gF1vT5IgRnPMPx9Z6lOo
"Seaside at Sea Island Golf Club, St Simons Island, GA",3455,ChIJy-1xb6DQ5IgRHCsafrh4IGA
"The King and Prince Beach & Golf Resort, Saint Simons Island, GA",3456,ChIJj9NBqo7a5IgRbpxrRufOV7A
"Steel Canyon Golf Club, Sandy Springs, GA",3457,ChIJR74kJ2gM9YgRJwPVocVpNM4
"Ocean Forest Golf Club, Sea Island, GA",3458,ChIJ87HoxDbO5IgRsJBuMSPePqM
"Canongate Golf Club - Lee/Wilson Course, Sharpsburg, GA",3459,ChIJJYHQ2BnD9IgRtCXy22XHS8I
"Canongate Golf Club - Roquemore/Burton Course, Sharpsburg, GA",3460,ChIJJYHQ2BnD9IgRtCXy22XHS8I
"Sapelo Hammock Golf Club, Shellman Bluff, GA",3461,ChIJC-ZZQiY7-4gRZzywpeJtk30
