Address,Course ID
"Four Streams Golf Club, Beallsville, MD",5993
"Maryland Golf & Country Clubs, Bel Air, MD",5994
"Winters Run Golf Club, Bel Air, MD",5995
"Cross Creek Golf Club, Beltsville, MD",5996
"Eagle's Landing, Berlin, MD",5997
"GlenRiddle Golf Club - Man O' War Course, Berlin, MD",5998
"GlenRiddle Golf Club - War Admiral Course, Berlin, MD",5999
"Ocean City Golf Club - Newport Bay, Berlin, MD",6000
"Ocean City Golf Club - Seaside, Berlin, MD",6001
"Ocean Pines Golf Club, Berlin, MD",6002
"Ocean Resorts Golf Club, Berlin, MD",6003
"River Run Golf Course, Berlin, MD",6004
"Rum Pointe Golf Course, Berlin, MD",6005
"Bethesda Country Club, Bethesda, MD",6006
"Blue at Congressional Country Club, Bethesda, MD",6007
"Burning Tree Club, Bethesda, MD",6008
"Gold at Congressional Country Club, Bethesda, MD",6009
"Kenwood Golf & Country Club, Bethesda, MD",6010
"The Links At Lighthouse Sound, Bishopville, MD",6011
"Bowie Golf Club, Bowie, MD",6012
"Choptank River Golf & Events, Cambridge, MD",6013
"River Marsh Golf Club - Hyatt Chesapeake Bay, Cambridge, MD",6014
"Rolling Road Golf Club, Catonsville, MD",6015
"Chester River Yacht & Country Club, Chestertown, MD",6016
"Great Oak Landing Marina, Chestertown, MD",6017
"Chevy Chase Club, Chevy Chase, MD",6018
"Columbia Country Club, Chevy Chase, MD",6019
"Little Bennett Golf Course, Clarksburg, MD",6020
"Paint Branch Golf Course, College Park, MD",6021
"University of Maryland Golf Course, College Park, MD",6022
"Fairway Hills Golf Club, Columbia, MD",6023
"Hobbit's Glen Golf Club, Columbia, MD",6024
"Crofton Country Club, Crofton, MD",6025
"Walden Golf Club, Crofton, MD",6026
"Eisenhower Golf Course, Crownsville, MD",6027
"Cumberland Country Club, Cumberland, MD",6028
"Renditions Golf Course, Davidsonville, MD",6029
"Wood Creek Golf Links, Delmar, MD",6030
"Executive at Needwood Golf Course, Derwood, MD",6031
"Main at Needwood Golf Course, Derwood, MD",6032
"Eighteen Hole at Hog Neck Golf Course, Easton, MD",6033
"Executive at Hog Neck Golf Course, Easton, MD",6034
"Talbot Country Club, Easton, MD",6035
"Golf Club at South River, Edgewater, MD",6036
"The Timbers at Troy, Elkridge, MD",6037
"Patriots Glen National Golf Club, Elkton, MD",6038
"Turf Valley Golf Resort - Hialeah Course, Ellicott City, MD",6039
"Turf Valley Golf Resort - Original Course, Ellicott City, MD",6040
"Rocky Point Golf Course, Essex, MD",6041
"River Downs Golfers' Club, Finksburg, MD",6042
"Rocky Gap Casino Resort, Flintstone, MD",6043
"Henson Creek Golf Course, Fort Washington, MD",6044
"National Golf Club at Tantallon, Fort Washington, MD",6045
"Clustered Spires Golf Course, Frederick, MD",6046
"Frederick Golf Club - Back Creek Nine, Frederick, MD",6047
"Frederick Golf Club - Back Nine, Frederick, MD",6048
"Frederick Golf Club - Front Nine, Frederick, MD",6049
"Valley Springs Golf & Event Venue, Frederick, MD",6050
"Night Hawk Golf Center, Gambrills, MD",6051
"Bretton Woods Golf Course, Germantown, MD",6052
"Gibson Island Club, Gibson Island, MD",6053
"Cattail Creek Country Club, Glenwood, MD",6054
"Prospect Bay Country Club, Grasonville, MD",6055
"Beaver Creek Country Club, Hagerstown, MD",6056
"Black Rock Golf Course, Hagerstown, MD",6057
"Fountain Head Country Club, Hagerstown, MD",6058
"The Greens at Hamilton Run, Hagerstown, MD",6059
"Yinglings Golf Center, Hagerstown, MD",6060
"Oakmont Green Golf Club, Hampstead, MD",6061
"Piney Branch Country Club, Hampstead, MD",6062
"Bulle Rock Golf Club, Havre de Grace, MD",6063
"Hayfields Country Club, Hunt Valley, MD",6064
"Red/Blue at Hunt Valley Country Club, Hunt Valley, MD",6065
"Red/White at Hunt Valley Country Club, Hunt Valley, MD",6066
"White/Blue at Hunt Valley Country Club, Hunt Valley, MD",6067
"Holly Hills Country Club, Ijamsville, MD",6068
"P.B. Dye Golf Club, Ijamsville, MD",6069
"Whiskey Creek Golf Club, Ijamsville, MD",6070
"Swan Point Yacht & Country Club, Issue, MD",6071
"Mountain Branch Golf Course, Joppa, MD",6072
"Hawthorne Country Club, La Plata, MD",6073
"Gunpowder Golf Club, Laurel, MD",6074
"Blue Mash Golf Course, Laytonsville, MD",6075
"Laytonsville Golf Club, Laytonsville, MD",6076
"Montgomery Country Club, Laytonsville, MD",6077
"Breton Bay Golf & Country Club, Leonardtown, MD",6078
"Winnfield Golf, Lonaconing, MD",6079
"Old South Country Club, Lothian, MD",6080
"Chesapeake Hills Golf Club, Lusby, MD",6081
"Baltimore Country Club - East Course, Lutherville-Timonium, MD",6082
"Baltimore Country Club - West Course, Lutherville-Timonium, MD",6083
"Chestnut Ridge Country Club, Lutherville, MD",6084
"Pine Ridge Golf Course, Lutherville, MD",6085
"Waverly Woods Golf Course, Marriottsville, MD",6086
"Fantasy Valley Golf Course, McHenry, MD",6087
"Lodestone Golf Club, Mc Henry, MD",6088
"Wicomico Shores Golf Course, Mechanicsville, MD",6089
"Maryland National Golf Club, Middletown, MD",6090
"Richland Golf Club, Middletown, MD",6091
"Country Club at Woodmore, Mitchellville, MD",6092
"Enterprise Golf Course, Mitchellville, MD",6093
"Hope Valley Golf Course, Mount Airy, MD",6094
"Links at Challedon, Mount Airy, MD",6095
"Rattlewood Golf Course, Mount Airy, MD",6096
"Musket Ridge Golf Club, Myersville, MD",6097
"Georgetown Preparatory School Golf Course, North Bethesda, MD",6098
"Oakland Golf Club, Oakland, MD",6099
"Mellomar Golf Park - 9 Hole Course, Owings, MD",6100
"Mellomar Golf Park - Par-3 Course, Owings, MD",6101
"Caves Valley Golf Club, Owings Mills, MD",6102
"Green Springs Valley Hunt Club, Owings Mills, MD",6103
"Compass Pointe Golf Club - North/East Course, Pasadena, MD",6104
"Compass Pointe Golf Club - South/West Course, Pasadena, MD",6105
"Cedar Point Golf Club, Patuxent River, MD",6106
"Furnace Bay Golf Course, Perryville, MD",6107
"Eagle's Nest Country Club, Phoenix, MD",6108
"Hillendale Country Club, Phoenix, MD",6109
"Suburban Club of Baltimore County, Pikesville, MD",6110
"Woodholme Country Club, Pikesville, MD",6111
"Winter Quarters Municipal Golf Course, Pocomoke City, MD",6112
"Poolesville Golf Course, Poolesville, MD",6113
"Falls Road Golf Course, Potomac, MD",6114
"TPC Potomac at Avenel Farm, Potomac, MD",6115
"Green Hill Country Club, Quantico, MD",6116
"Hunters Oak Golf Club - New Course, Queenstown, MD",6117
"Hunters Oak Golf Club - Old Course, Queenstown, MD",6118
"Queenstown Harbor - The Lakes, Queenstown, MD",6119
"Queenstown Harbor - The River, Queenstown, MD",6120
"Fore Sisters Golf Course, Rawlings, MD",6121
"Tom Mitchell's Golf Gridiron, Reisterstown, MD",6122
"Chesapeake Bay Golf Club At Rising Sun, Rising Sun, MD",6123
"Harry Pitt (Executive) at Manor Country Club, Rockville, MD",6124
"Lakewood Country Club, Rockville, MD",6125
"Norbeck Country Club, Rockville, MD",6126
"North at Woodmont Country Club, Rockville, MD",6127
"Regulation at Manor Country Club, Rockville, MD",6128
"South at Woodmont Country Club, Rockville, MD",6129
"Links at Perry Cabin, Saint Michaels, MD",6130
"Elk's Golf Club, Salisbury, MD",6131
"Nutters Crossing Golf Course, Salisbury, MD",6132
"Chartwell Golf & Country Club, Severna Park, MD",6133
"Sherwood Forest Golf Course, Sherwood Forest, MD",6134
"Argyle Country Club, Silver Spring, MD",6135
"Hampshire Greens Golf Course, Silver Spring, MD",6136
"Leisure World Golf Club, Silver Spring, MD",6137
"Sligo Creek Golf Course, Silver Spring, MD",6138
"Blue Heron Golf Course, Stevensville, MD",6139
"Cove Creek Club, Stevensville, MD",6140
"Geneva Farm Golf Course, Street, MD",6141
"Thousand Acres Lakeside Golf Club, Swanton, MD",6142
"Waterfront Greens Golf Course, Swanton, MD",6143
"Maple Run Golf Course, Thurmont, MD",6144
"Fox Hollow Golf Course, Timonium, MD",6145
"Country Club of Maryland, Towson, MD",6146
"Lake Presidential Golf Club, Upper Marlboro, MD",6147
"Marlton Golf Club, Upper Marlboro, MD",6148
"Oak Creek Golf Club, Upper Marlboro, MD",6149
"Worthington Manor Golf Club, Urbana, MD",6150
"Potomac Ridge - Hollow Course, Waldorf, MD",6151
"Potomac Ridge - Meadows Course, Waldorf, MD",6152
"Potomac Ridge - Ridge Course, Waldorf, MD",6153
"Glade Valley Golf Club, Walkersville, MD",6154
"Willow Springs Golf Course, West Friendship, MD",6155
"McDaniel College Golf Club, Westminster, MD",6156
"Westminster National Golf Course, Westminster, MD",6157
"Great Hope Golf Course, Westover, MD",6158
"Inside Nine at Northwest Park Golf Course, Wheaton, MD",6159
"Main at Northwest Park Golf Course, Wheaton, MD",6160
"Black Horse Golf and Learning Center, White Hall, MD",6161
"Greystone Golf Course, White Hall, MD",6162
"White Plains Golf Course, White Plains, MD",6163
"Diamond Ridge Golf Course, Windsor Mill, MD",6164
"Woodlands Golf Course, Windsor Mill, MD",6165
"Strawberry Valley Golf Club, Abington, MA",6166
"Quail Ridge Country Club, Acton, MA",6167
"Acushnet River Valley Golf Course, Acushnet, MA",6168
"Forest Park Country Club, Adams, MA",6169
"Crestview Country Club, Agawam, MA",6170
"Amesbury Golf & Country Club, Amesbury, MA",6171
"Amherst Golf Club, Amherst, MA",6172
"Andover Country Club, Andover, MA",6173
"Indian Ridge Country Club, Andover, MA",6174
"Rolling Green Golf Course, Andover, MA",6175
"Ashfield Community Golf Course, Ashfield, MA",6176
"Edge Hill Golf Course, Ashfield, MA",6177
"Ellinwood Country Club, Athol, MA",6178
"Atlantic Golf Center - Pitch & Putt, Attleboro, MA",6179
"Atlantic Golf Center - Shadow Brook Golf Course, Attleboro, MA",6180
"Highland Country Club, Attleboro, MA",6181
"Stone - E - Lea Golf Course, Attleboro, MA",6182
"Pakachoag Golf Course, Auburn, MA",6183
"Woodland Golf Club, Auburndale, MA",6184
"Cold Brook Golf & RV Resort, Barre, MA",6185
"Bedfordshire Golf Club, Bedford, MA",6186
"Patriot Golf Course, Bedford, MA",6187
"Cold Spring Country Club, Belchertown, MA",6188
"Mill Valley Country Club, Belchertown, MA",6189
"Bungay Brook Golf Club, Bellingham, MA",6190
"Maplegate Country Club, Bellingham, MA",6191
"The New England Country Club, Bellingham, MA",6192
"Belmont Country Club, Belmont, MA",6193
"Berlin Country Club, Berlin, MA",6194
"Crumpin-Fox Club, Bernardston, MA",6195
"Beverly Golf & Tennis Club, Beverly, MA",6196
"Country Club of Billerica, Billerica, MA",6197
"Swanson Meadows Golf Course, North Billerica, MA",6198
"The Blandford Golf & Tennis Club, Blandford, MA",6199
"International Golf Club - Oaks Course, Bolton, MA",6200
"International Golf Club - Pines Course, Bolton, MA",6201
"Twin Springs Golf Course, Bolton, MA",6202
"The Brookside Club, Bourne, MA",6203
"Championship at Cyprian Keyes Golf Club, Boylston, MA",6204
"Par 3 at Cyprian Keyes Golf Club, Boylston, MA",6205
"The Haven Country Club, Boylston, MA",6206
"Bradford Country Club, Bradford, MA",6207
"Braintree Municipal Golf Course, Braintree, MA",6208
"Cape Cod National Golf Club, Brewster, MA",6209
"Captains Golf Course - Port, Brewster, MA",6210
"Captains Golf Course - Starboard, Brewster, MA",6211
"Ocean Edge Resort & Club on Cape Cod, Brewster, MA",6212
"Olde Scotland Links at Bridgewater, Bridgewater, MA",6213
"Brockton Country Club, Brockton, MA",6214
"D. W. Field Golf Course, Brockton, MA",6215
"Thorny Lea Golf Club, Brockton, MA",6216
"White Pines Golf Course, Brockton, MA",6217
"Main at Country Club, The, Brookline, MA",6218
"Primrose at Country Club, The, Brookline, MA",6219
"Robert T. Lynch Municipal - Brookline Golf Course, Brookline, MA",6220
"Fresh Pond Golf Course, Cambridge, MA",6221
"#1 at Ponkapoag Golf Club, Canton, MA",6222
"#2 at Ponkapoag Golf Club, Canton, MA",6223
"Brookmeadow Country Club, Canton, MA",6224
"Challenger at Blue Hill Country Club, Canton, MA",6225
"Championship at Blue Hill Country Club, Canton, MA",6226
"The Milton-Hoosic Club, Canton, MA",6227
"Wampatuck Country Club, Canton, MA",6228
"Heritage Country Club, Charlton, MA",6229
"Chatham Seaside Links, Chatham, MA",6230
"Eastward Ho Country Club, Chatham, MA",6231
"Chelmsford Country Club, Chelmsford, MA",6232
"Chicopee Country Club, Chicopee, MA",6233
"North Adams Country Club, Clarksburg, MA",6234
"Cohasset Golf Club, Cohasset, MA",6235
"Concord Country Club, Concord, MA",6236
"Nashawtuc Country Club, Concord, MA",6237
"Cotuit HighGround Country Club, Cotuit, MA",6238
"Wahconah Country Club, Dalton, MA",6239
"Championship at Ferncroft Country Club, Middleton, MA",6240
"Executive at Ferncroft Country Club, Middleton, MA",6241
"Dedham Country & Polo Club, Dedham, MA",6242
"Dennis Highlands Golf Course, Dennis, MA",6243
"Dennis Pines Golf Course, East Dennis, MA",6244
"Red Tail Golf Club, Devens, MA",6245
"William J. Devine Franklin Park Golf Course, Dorchester, MA",6246
"Four Oaks Golf Course, Dracut, MA",6247
"Dudley Hill Golf Club, Dudley, MA",6248
"Duxbury Yacht Club, Duxbury, MA",6249
"North Hill Country Club, Duxbury, MA",6250
"Ridder Farm Golf & Country Club, East Bridgewater, MA",6251
"Bay Path Golf Course, East Brookfield, MA",6252
"Falmouth Country Club - Eighteen Hole Course, East Falmouth, MA",6253
"Falmouth Country Club - Talon Course, East Falmouth, MA",6254
"Paul Harney Golf Club, East Falmouth, MA",6255
"Elmcrest Country Club, East Longmeadow, MA",6256
"Pine Knoll Executive Golf Course, East Longmeadow, MA",6257
"Sandwich Hollows Golf Club, East Sandwich, MA",6258
"Edgartown Golf Club, Edgartown, MA",6259
"Vineyard Golf Club, Edgartown, MA",6260
"Cape Ann Golf Course, Essex, MA",6261
"Fall River Country Club, Fall River, MA",6262
"Woods Hole Golf Club, Falmouth, MA",6263
"Agawam Municipal Golf Course, Feeding Hills, MA",6264
"Oak Ridge Golf Club, Feeding Hills, MA",6265
"St. Anne Country Club, Feeding Hills, MA",6266
"Hemlock Ridge Golf Course, Fiskdale, MA",6267
"Oak Hill Country Club, Fitchburg, MA",6268
"Foxborough Country Club, Foxborough, MA",6269
"Framingham Country Club, Framingham, MA",6270
"Millwood Farms Golf Course, Framingham, MA",6271
"Franklin Country Club, Franklin, MA",6272
"Gardner Municipal Golf Course, Gardner, MA",6273
"Black Swan Country Club, Georgetown, MA",6274
"Dunroamin Country Club, Gilbertville, MA",6275
"Oak Ridge Golf Club, Gill, MA",6276
"Bass Rocks Golf Club, Gloucester, MA",6277
"Highfields Golf & Country Club, Grafton, MA",6278
"Westover Golf Club, Granby, MA",6279
"Egremont Country Club, Great Barrington, MA",6280
"Wyantenuck Country Club, Great Barrington, MA",6281
"Meadows Golf Course, The, Greenfield, MA",6282
"The Country Club of Greenfield, Greenfield, MA",6283
"Groton Country Club, Groton, MA",6284
"Country Club of Halifax, Halifax, MA",6285
"GreatHorse Golf Course, Hampden, MA",6286
"Shaker Hills Country Club, Harvard, MA",6287
"Cranberry Valley Golf Course, Harwich, MA",6288
"Harwich Port Golf Club, Harwich Port, MA",6289
"Crystal Lake Golf Club, Haverhill, MA",6290
"Haverhill Country Club, Haverhill, MA",6291
"Murphy's Garrison Golf Center, Haverhill, MA",6292
"Northfields, Haverhill, MA",6293
"Renaissance Golf Club, Haverhill, MA",6294
"Beaver Brook Golf Club, Haydenville, MA",6295
"Black Rock Country Club, Hingham, MA",6296
"Boston Golf Club, Hingham, MA",6297
"South Shore Country Club, Hingham, MA",6298
"Bas-Ridge Golf Course, Hinsdale, MA",6299
"Holden Hills Country Club, Holden, MA",6300
"Pinecrest Golf Club, Holliston, MA",6301
"Holyoke Country Club, Holyoke, MA",6302
"Wyckoff Country Club, Holyoke, MA",6303
"Hopedale Country Club, Hopedale, MA",6304
"Hopkinton Country Club, Hopkinton, MA",6305
"Charter Oak Country Club, Hudson, MA",6306
"Hyannis Golf Club, Hyannis, MA",6307
"Twin Brooks Golf Course, Hyannis, MA",6308
"Hyannisport Club, Hyannis Port, MA",6309
"George Wright Golf Course, Hyde Park, MA",6310
"Candlewood Golf Club, Ipswich, MA",6311
"Ipswich Country Club, Ipswich, MA",6312
"Turner Hill Golf & Racquet Club, Ipswich, MA",6313
"Indian Pond Country Club, Kingston, MA",6314
"Lakeville Country Club, Lakeville, MA",6315
"LeBaron Hills Country Club, Lakeville, MA",6316
"Poquoy Brook Golf Course, Lakeville, MA",6317
"The Back Nine Club, Lakeville, MA",6318
"Donnybrook Country Club, Lanesboro, MA",6319
"Skyline Country Club, Lanesboro, MA",6320
"Greenock Country Club, Lee, MA",6321
"Northampton Country Club, Leeds, MA",6322
"Hillcrest Country Club, Leicester, MA",6323
"Leicester Country Club, Leicester, MA",6324
"Cranwell Resort, Spa & Golf Club, Lenox, MA",6325
"Grandview Golf Course, Leominster, MA",6326
"Monoosnock Country Club, Leominster, MA",6327
"Lexington Golf Club, Lexington, MA",6328
"Pine Meadows Golf Course, Lexington, MA",6329
"Stone Meadow Golf, Lexington, MA",6330
"Kimball Farm Golf Club, Westford, MA",6331
"Longmeadow Country Club, Longmeadow, MA",6332
"Twin Hills Country Club, Longmeadow, MA",6333
"Long Meadow Golf Club, Lowell, MA",6334
"Mt. Pleasant Golf Club, Lowell, MA",6335
"Ludlow Country Club, Ludlow, MA",6336
"Settlers Crossing Golf Course, Lunenburg, MA",6337
"Larry Gannon Municipal Golf Course, Lynn, MA",6338
"King Rail Reserve Golf Course, Lynnfield, MA",6339
"Reedy Meadow Golf Course, Lynnfield, MA",6340
"Sagamore Spring Golf Club, Lynnfield, MA",6341
"Essex County Club, Manchester-by-the-Sea, MA",6342
"Willowdale Golf Course, Mansfield, MA",6343
"Tedesco Country Club, Marblehead, MA",6344
"Marion Golf Club, Marion, MA",6345
"The Kittansett Club, Marion, MA",6346
"Marlborough Country Club, Marlborough, MA",6347
"Green Harbor Golf Club, Marshfield, MA",6348
"Marshfield Country Club, Marshfield, MA",6349
"Olde Barnstable Fairgrounds Golf Club, Marstons Mills, MA",6350
"Quashnet Valley Country Club, Mashpee, MA",6351
"The Golf Club At Southport, Mashpee, MA",6352
"Willowbend Country Club - Bay Nine, Mashpee, MA",6353
"Willowbend Country Club - Bend Nine, Mashpee, MA",6354
"Willowbend Country Club - Bog Nine, Mashpee, MA",6355
"Reservation Golf Club, Mattapoisett, MA",6356
"The Bay Club At Mattapoisett, Mattapoisett, MA",6357
"Maynard Golf Course, Maynard, MA",6358
"Bellevue Golf Club, Melrose, MA",6359
"Mount Hood Golf Course, Melrose, MA",6360
"Hickory Hills Golf Course, Methuen, MA",6361
"Merrimack Valley Golf Club, Methuen, MA",6362
"Middleton Golf Course, Middleton, MA",6363
"Milford Country Club, Milford, MA",6364
"Clearview Country Club, Millbury, MA",6365
"Glen Ellen Country Club, Millis, MA",6366
"Wollaston Golf Club, Milton, MA",6367
"Quaboag Country Club, Monson, MA",6368
"Nahant Golf Club, Nahant, MA",6369
"Miacomet Golf Club, Nantucket, MA",6370
"Sassamon Trace Golf Course, Natick, MA",6371
"Needham Golf Club, Needham, MA",6372
"Whaling City Golf Course At New Bedford, New Bedford, MA",6373
"The Club at New Seabury - Dunes Course, New Seabury, MA",6374
"The Club at New Seabury - Ocean Course, New Seabury, MA",6375
"Ould Newbury Golf Club, Newbury, MA",6376
"Evergreen Valley Golf Course, Newburyport, MA",6377
"Charles River Country Club, Newton, MA",6378
"Newton Commonwealth Golf Course, Newton, MA",6379
"Highland at Brae Burn Country Club, West Newton, MA",6380
"Main at Brae Burn Country Club, West Newton, MA",6381
"Fore Kicks Golf Club, Norfolk, MA",6382
"Cherry Hill Golf Course, North Amherst, MA",6383
"North Andover Country Club, North Andover, MA",6384
"Chemawa Golf Course, North Attleboro, MA",6385
"Allendale Country Club, North Dartmouth, MA",6386
"Country Club of New Bedford, North Dartmouth, MA",6387
"Cape Cod Country Club, North Falmouth, MA",6388
"The Cape Club, North Falmouth, MA",6389
"The Golf Club at Sacconnesset, North Falmouth, MA",6390
"Pine Ridge Country Club, North Oxford, MA",6391
"Presidents Golf Course, North Quincy, MA",6392
"Hillview Golf Course, North Reading, MA",6393
"Thomson Country Club, North Reading, MA",6394
"Hatherly Country Club, North Scituate, MA",6395
"Wampanoag Golf Course, North Swansea, MA",6396
"Highland Links Cape Cod, Truro, MA",6397
"Pine Grove Golf Course, Northampton, MA",6398
"Lakeside at Juniper Hill Golf Course, Northborough, MA",6399
"Riverside at Juniper Hill Golf Course, Northborough, MA",6400
"Shining Rock Golf Club, Northbridge, MA",6401
"Northfield Golf Club, Northfield, MA",6402
"MGA Links At Mamantapett, Norton, MA",6403
"Norton Country Club, Norton, MA",6404
"TPC Boston, Norton, MA",6405
"Lost Brook Golf Club, Norwood, MA",6406
"Norwood Country Club, Norwood, MA",6407
"Farm Neck Golf Club, Oak Bluffs, MA",6408
"Quail Hollow Country Club, Oakham, MA",6409
"Bay Pointe Country Club, Onset, MA",6410
"Oyster Harbors Club, Osterville, MA",6411
"Wianno Club, Osterville, MA",6412
"Falcon Golf Course, Buzzards Bay, MA",6413
"Kettle Brook Golf Club, Paxton, MA",6414
"Salem Country Club, Peabody, MA",6415
"The Meadow At Peabody, Peabody, MA",6416
"Pembroke Country Club, Pembroke, MA",6417
"Berkshire Hills Country Club, Pittsfield, MA",6418
"Country Club of Pittsfield, Pittsfield, MA",6419
"General Electric Athletic Club, Pittsfield, MA",6420
"Pontoosuc Lake Country Club, Pittsfield, MA",6421
"Middle/South at Heather Hill Country Club, Plainville, MA",6422
"North at Heather Hill Country Club, Plainville, MA",6423
"Wentworth Hills Golf & Country Club - Semi Private, Plainville, MA",6424
"Atlantic Country Club, Plymouth, MA",6425
"Crosswinds Golf Club - Jones/Ouimet, Plymouth, MA",6426
"Crosswinds Golf Club - Ouimet/Zaharias, Plymouth, MA",6427
"Crosswinds Golf Club - Zaharias/Jones, Plymouth, MA",6428
"Old Sandwich Golf Club, Plymouth, MA",6429
"Pinehills Golf Club - Jones Course, Plymouth, MA",6430
"Pinehills Golf Club - Nicklaus Course, Plymouth, MA",6431
"Plymouth Country Club, Plymouth, MA",6432
"Southers Marsh Golf Club, Plymouth, MA",6433
"Squirrel Run Country Club, Plymouth, MA",6434
"Village Links Golf Club, Plymouth, MA",6435
"Waverly Oaks Golf Club, Plymouth, MA",6436
"White Cliffs Country Club, Plymouth, MA",6437
"Pocasset Golf Club, Pocasset, MA",6438
"Furnace Brook Golf Club, Quincy, MA",6439
"Granite Links Golf Club At Quarry Hills - Granite Nine, Quincy, MA",6440
"Granite Links Golf Club At Quarry Hills - Milton Nine, Quincy, MA",6441
"Granite Links Golf Club At Quarry Hills - Quincy Nine, Quincy, MA",6442
"Meadow Brook Golf Club, Reading, MA",6443
"Crestwood Country Club, Rehoboth, MA",6444
"Hazelton Golf Club, Rehoboth, MA",6445
"Hidden Hollow Country Club, Rehoboth, MA",6446
"Hillside Country Club, Rehoboth, MA",6447
"Middlebrook Country Club, Rehoboth, MA",6448
"Pine Valley Country Club, Rehoboth, MA",6449
"Rehoboth Country Club, Rehoboth, MA",6450
"Rochester Golf Club, Rochester, MA",6451
"Harmon Golf & Fitness Club, Rockland, MA",6452
"Rockland Golf Course, Rockland, MA",6453
"Rockport Golf Club, Rockport, MA",6454
"Rowley Country Club, Rowley, MA",6455
"Bedrock Golf Club, Rutland, MA",6456
"Holly Ridge Golf Club, Sandwich, MA",6457
"Cedar Glen Golf Club, Saugus, MA",6458
"Scituate Country Club, Scituate, MA",6459
"Widow's Walk Golf Course, Scituate, MA",6460
"Firefly Golf Course, Seekonk, MA",6461
"Ledgemont Country Club, Seekonk, MA",6462
"Sharon Country Club, Sharon, MA",6463
"The Cape Club of Sharon, Sharon, MA",6464
"Nantucket Golf Club, The, Siasconset, MA",6465
"Sankaty Head Golf Club, Siasconset, MA",6466
"Siasconset Golf Course, Siasconset, MA",6467
"Nonquitt Golf Club, South Dartmouth, MA",6468
"Round Hill Community Golf Club, Dartmouth, MA",6469
"Easton Country Club, South Easton, MA",6470
"Pine Oaks Golf Club, South Easton, MA",6471
"Ledges Golf Club, South Hadley, MA",6472
"Orchards Golf Club, South Hadley, MA",6473
"Myopia Hunt Club, South Hamilton, MA",6474
"Ridge Club, South Sandwich, MA",6475
"Bass River Golf Course, South Yarmouth, MA",6476
"Blue Rock Golf Course, South Yarmouth, MA",6477
"Southampton Country Club, Southampton, MA",6478
"Southborough Golf Club, Southboro, MA",6479
"Stonybrook Golf Course, Southborough, MA",6480
"Cohasse Country Club, Southbridge, MA",6481
"Edgewood Golf Club, Southwick, MA",6482
"Longhi's Golf, Southwick, MA",6483
"Southwick Country Club, Southwick, MA",6484
"The Ranch Golf Club, Southwick, MA",6485
"Franconia Golf Course, Springfield, MA",6486
"Veterans Memorial Golf Course, Springfield, MA",6487
"Sterling National Country Club, Sterling, MA",6488
"Stockbridge Golf Club, Stockbridge, MA",6489
"Bear Hill Golf Club, Stoneham, MA",6490
"Stoneham Oaks Golf Course, Stoneham, MA",6491
"Unicorn Golf Course, Stoneham, MA",6492
"Cedar Hill Golf Club, Stoughton, MA",6493
"Butternut Farm Golf Club, Stow, MA",6494
"Stow North at Stow Acres Country Club, Stow, MA",6495
"Stow South at Stow Acres Country Club, Stow, MA",6496
"Stowaway Golf Course, Stow, MA",6497
"Wedgewood Pines Country Club, Stow, MA",6498
"Blackstone National Golf Club, Sutton, MA",6499
"Pleasant Valley Country Club, Sutton, MA",6500
"Swansea Country Club, Swansea, MA",6501
"Swansea Country Club - Par-3 Course, Swansea, MA",6502
"Touisset Country Club, Swansea, MA",6503
"John F. Parker Municipal Golf Course, Taunton, MA",6504
"Segregansett Country Club, Taunton, MA",6505
"Templewood Golf Course, Templeton, MA",6506
"Tewksbury Country Club, Tewksbury, MA",6507
"Trull Brook Golf Course, Tewksbury, MA",6508
"New Meadows Golf Club, Topsfield, MA",6509
"Townsend Ridge Country Club, Townsend, MA",6510
"Thomas Memorial Golf & Country Club, Turners Falls, MA",6511
"Tyngsboro Country Club, Tyngsboro, MA",6512
"Vesper Country Club, Tyngsboro, MA",6513
"Blissful Meadows Golf Club, Uxbridge, MA",6514
"Edgewood Golf Club, Uxbridge, MA",6515
"Mink Meadows Golf Club, Vineyard Haven, MA",6516
"Royal Crest Country Club, Walpole, MA",6517
"Walpole Country Club, Walpole, MA",6518
"Little Harbor Country Club, Wareham, MA",6519
"Oakley Country Club, Watertown, MA",6520
"Sandy Burr Country Club, Wayland, MA",6521
"Wayland Country Club, Wayland, MA",6522
"Nehoiden Golf Club at Wellesley College, Wellesley, MA",6523
"Wellesley Country Club, Wellesley Hills, MA",6524
"Chequessett Yacht & Country Club, Wellfleet, MA",6525
"Lakeview Golf Club, Wenham, MA",6526
"Wenham Country Club, Wenham, MA",6527
"Far Corner Golf - Fox/Heron Course, Boxford, MA",6528
"Far Corner Golf - Hawk/Fox Course, Boxford, MA",6529
"Far Corner Golf - Heron/Hawk Course, Boxford, MA",6530
"Wachusett Country Club, West Boylston, MA",6531
"River Bend Country Club, West Bridgewater, MA",6532
"Springfield Country Club, West Springfield, MA",6533
"Bayberry Hills Golf Course, West Yarmouth, MA",6534
"Bayberry Hills Golf Course - Links Nine, West Yarmouth, MA",6535
"Indian Meadows Golf Club, Westborough, MA",6536
"Westborough Country Club, Westborough, MA",6537
"East Mountain Country Club, Westfield, MA",6538
"Shaker Farms Country Club, Westfield, MA",6539
"Tekoa Country Club, Westfield, MA",6540
"ButterBrook Golf Club, Westford, MA",6541
"Nabnasset Lake Country Club, Westford, MA",6542
"The Woods of Westminster, Westminster, MA",6543
"Westminster Country Club, Westminster, MA",6544
